UserID,total_events,unique_sessions,page_views,add_to_cart,purchases,first_event,last_event,avg_amount,total_amount,conversion_rate,cart_rate,session_activity,engagement_days,recency_days
900,76,10,13,10,12,2024-01-01 01:56:18.226681,2024-07-08 08:36:15.748397,175.82597118430365,2109.911654211644,1.2,0.7692,7.6,189,17
901,71,10,9,8,12,2024-01-05 07:22:48.699113,2024-07-23 11:26:47.848104,288.48081928005405,3461.769831360649,1.2,0.8889,7.1,200,1
902,75,10,11,6,12,2024-01-05 22:01:31.185648,2024-07-24 00:47:25.818473,302.98583649974313,3635.8300379969173,1.2,0.5455,7.5,200,1
903,68,10,14,7,9,2024-01-02 20:30:58.229936,2024-07-18 19:06:46.582898,257.0982428764524,2313.8841858880714,0.9,0.5,6.8,197,6
904,79,10,19,8,8,2024-01-02 17:12:08.901602,2024-07-23 08:25:30.677254,214.1520212492014,1713.2161699936112,0.8,0.4211,7.9,202,2
905,69,10,9,13,16,2024-01-10 04:23:59.676989,2024-07-20 23:57:16.184539,246.85920721140204,3949.7473153824326,1.6,1.4444,6.9,192,4
906,69,10,7,13,11,2024-01-01 02:49:17.703538,2024-07-22 04:31:55.140633,292.4590946000435,3217.0500406004785,1.1,1.8571,6.9,203,3
907,69,10,9,10,5,2024-01-01 03:09:49.250496,2024-07-23 19:38:39.612926,329.23018493471403,1646.1509246735702,0.5,1.1111,6.9,204,1
908,72,10,10,9,8,2024-01-05 23:51:27.145683,2024-07-24 04:33:13.099447,333.6658443717598,2669.3267549740785,0.8,0.9,7.2,200,1
909,75,10,9,13,11,2024-01-02 08:57:33.135247,2024-07-24 03:16:57.597806,310.68612366192116,3417.5473602811326,1.1,1.4444,7.5,203,1
910,70,10,10,16,3,2024-01-05 20:36:07.717052,2024-07-23 05:09:44.312159,160.72855721213134,482.185671636394,0.3,1.6,7.0,199,2
911,68,10,11,8,9,2024-01-02 06:39:41.877504,2024-07-23 08:35:45.278938,316.9119424844668,2852.207482360201,0.9,0.7273,6.8,203,2
912,89,10,13,17,10,2024-01-01 01:10:40.108300,2024-07-24 04:02:23.144533,251.67461264772584,2516.7461264772583,1.0,1.3077,8.9,205,1
913,68,10,10,12,10,2024-01-07 02:34:34.673002,2024-07-22 18:42:10.348077,405.9416705077779,4059.416705077779,1.0,1.2,6.8,197,2
914,71,10,13,16,10,2024-01-04 01:51:43.595893,2024-07-22 06:10:36.866964,202.14669144862248,2021.4669144862248,1.0,1.2308,7.1,200,3
915,67,10,10,6,9,2024-01-01 05:27:40.895622,2024-07-21 11:56:49.323510,268.0358391178121,2412.3225520603087,0.9,0.6,6.7,202,3
916,67,10,7,6,13,2024-01-02 02:24:38.023753,2024-07-23 23:03:29.398425,246.6528060619557,3206.4864788054238,1.3,0.8571,6.7,203,1
917,73,10,10,8,9,2024-01-02 09:40:22.915116,2024-07-24 05:06:30.206152,288.995770119556,2600.9619310760045,0.9,0.8,7.3,203,1
918,79,10,15,14,6,2024-01-02 20:31:12.167624,2024-07-23 00:33:16.043807,162.3628618951266,974.1771713707595,0.6,0.9333,7.9,202,2
919,86,10,13,11,19,2024-01-02 10:18:58.847961,2024-07-20 15:09:35.139610,289.9415991772549,5508.890384367843,1.9,0.8462,8.6,200,4
920,71,10,10,10,12,2024-01-02 05:04:46.750885,2024-07-24 08:59:54.054808,301.55690495971993,3618.6828595166394,1.2,1.0,7.1,204,1
921,65,10,7,8,9,2024-01-02 23:27:44.243900,2024-07-21 17:16:18.372864,249.82400204273486,2248.416018384614,0.9,1.1429,6.5,200,3
922,72,10,16,9,6,2024-01-03 13:33:42.318092,2024-07-22 15:18:29.455760,228.77667314513027,1372.6600388707816,0.6,0.5625,7.2,201,2
923,65,10,16,8,14,2024-01-03 01:41:31.056650,2024-07-21 11:00:55.788512,234.53304377763143,3283.46261288684,1.4,0.5,6.5,200,3
924,70,10,10,12,14,2024-01-02 08:17:44.774615,2024-07-22 16:19:28.520517,242.2726639330917,3391.817295063284,1.4,1.2,7.0,202,2
925,76,10,9,10,13,2024-01-01 00:06:24.553313,2024-07-15 19:49:04.321132,289.72625180856016,3766.441273511282,1.3,1.1111,7.6,196,9
926,65,10,9,9,12,2024-01-07 21:56:38.236028,2024-07-20 17:17:12.536255,286.41199959402485,3436.943995128298,1.2,1.0,6.5,194,4
927,74,10,13,5,12,2024-01-03 21:27:07.720100,2024-07-16 03:20:17.693818,259.0070644697925,3108.0847736375104,1.2,0.3846,7.4,194,9
928,85,10,14,14,9,2024-01-01 17:56:19.187141,2024-07-21 11:33:24.454506,228.9325316669482,2060.392785002534,0.9,1.0,8.5,201,3
929,80,10,13,12,9,2024-01-09 17:05:45.801728,2024-07-17 20:44:09.052640,303.43449710755635,2730.910473968007,0.9,0.9231,8.0,190,7
930,80,10,9,11,9,2024-01-04 02:20:54.524077,2024-07-20 15:47:13.846303,262.53064259939055,2362.7757833945147,0.9,1.2222,8.0,198,4
931,74,10,15,8,12,2024-01-02 14:25:09.202166,2024-07-24 06:14:38.660205,295.5081353897154,3546.0976246765845,1.2,0.5333,7.4,203,1
932,78,10,8,13,11,2024-01-03 05:03:42.175449,2024-07-23 21:33:16.824947,325.94977709263736,3585.4475480190113,1.1,1.625,7.8,202,1
933,70,10,11,9,10,2024-01-01 11:49:00.453400,2024-07-24 08:25:56.328125,258.8621640860665,2588.621640860665,1.0,0.8182,7.0,204,1
934,86,10,11,12,11,2024-01-01 11:57:44.148359,2024-07-22 21:53:07.176065,301.4458333943449,3315.904167337794,1.1,1.0909,8.6,203,2
935,76,10,12,16,10,2024-01-06 07:13:55.897714,2024-07-23 12:17:23.970350,199.41752606497047,1994.1752606497048,1.0,1.3333,7.6,199,1
936,82,10,9,15,16,2024-01-05 05:58:51.892572,2024-07-19 10:46:51.861929,292.03205034537405,4672.512805525985,1.6,1.6667,8.2,196,5
937,75,10,10,11,11,2024-01-01 10:16:17.702730,2024-07-23 08:11:31.841012,279.39600766648164,3073.356084331298,1.1,1.1,7.5,203,2
938,75,10,4,12,18,2024-01-01 07:47:11.237788,2024-07-22 02:47:33.886508,285.5926272289509,5140.667290121116,1.8,3.0,7.5,202,3
939,77,10,7,12,15,2024-01-05 02:47:42.794134,2024-07-21 14:14:25.857212,277.33356652722915,4160.003497908438,1.5,1.7143,7.7,198,3
940,70,10,9,11,11,2024-01-02 20:24:34.794437,2024-07-22 21:28:48.760834,292.4791323444814,3217.2704557892953,1.1,1.2222,7.0,202,2
941,80,10,13,19,8,2024-01-15 21:29:40.038711,2024-07-23 18:40:06.280369,182.90625460668872,1463.2500368535098,0.8,1.4615,8.0,189,1
942,73,10,9,13,14,2024-01-02 20:50:53.371922,2024-07-21 10:07:35.219368,282.4514144234508,3954.319801928311,1.4,1.4444,7.3,200,4
943,82,10,12,15,10,2024-01-01 09:41:24.608084,2024-07-20 01:34:37.972237,367.1618267327775,3671.6182673277754,1.0,1.25,8.2,200,5
944,81,10,10,10,10,2024-01-01 12:57:15.528807,2024-07-20 04:59:52.678636,268.4055020634274,2684.0550206342737,1.0,1.0,8.1,200,5
945,73,10,12,9,9,2024-01-06 20:33:36.799733,2024-07-22 21:23:34.516943,136.78169975477078,1231.035297792937,0.9,0.75,7.3,198,2
946,75,10,11,9,14,2024-01-01 06:17:09.270543,2024-07-23 02:44:11.806817,259.3280745215915,3630.5930433022804,1.4,0.8182,7.5,203,2
947,65,10,9,14,10,2024-01-03 12:22:55.358938,2024-07-24 06:14:23.028938,271.89724343096816,2718.9724343096814,1.0,1.5556,6.5,202,1
948,70,10,11,7,8,2024-01-02 23:23:48.704520,2024-07-24 09:10:14.528922,210.35971708344346,1682.8777366675477,0.8,0.6364,7.0,203,1
949,73,10,7,13,10,2024-01-08 04:51:57.078522,2024-07-24 01:31:50.439890,203.34845657960483,2033.4845657960484,1.0,1.8571,7.3,197,1
950,74,10,8,12,8,2024-01-01 18:46:22.654362,2024-07-24 03:20:21.739695,199.19718546228057,1593.5774836982446,0.8,1.5,7.4,204,1
951,80,10,14,9,10,2024-01-01 12:14:59.780143,2024-07-20 05:05:51.279764,276.0345294785536,2760.345294785536,1.0,0.6429,8.0,200,5
952,79,10,6,11,13,2024-01-01 15:47:32.446887,2024-07-23 11:17:30.115725,261.73404569207537,3402.54259399698,1.3,1.8333,7.9,203,1
953,68,10,12,8,12,2024-01-01 01:59:48.772964,2024-07-24 08:55:45.399676,264.01514158719306,3168.1816990463167,1.2,0.6667,6.8,205,1
954,79,10,14,12,17,2024-01-01 14:23:25.597626,2024-07-20 04:09:54.172877,249.46193380852188,4240.852874744872,1.7,0.8571,7.9,200,5
955,71,10,15,7,11,2024-01-08 02:46:56.951157,2024-07-24 03:17:08.457722,213.2432955623937,2345.676251186331,1.1,0.4667,7.1,198,1
956,75,10,16,9,5,2024-01-01 03:09:06.147648,2024-07-21 08:41:26.926231,154.7328915191741,773.6644575958705,0.5,0.5625,7.5,202,4
957,78,10,9,20,7,2024-01-02 04:33:29.657969,2024-07-23 22:21:12.698925,193.59345866688605,1355.1542106682023,0.7,2.2222,7.8,203,1
958,74,10,11,9,7,2024-01-03 12:16:54.297681,2024-07-14 07:23:23.159506,281.0474178636012,1967.3319250452084,0.7,0.8182,7.4,192,11
959,77,10,8,15,12,2024-01-03 21:39:19.695462,2024-07-24 08:15:33.102447,218.36749514642202,2620.409941757064,1.2,1.875,7.7,202,1
960,76,10,13,13,6,2024-01-01 04:43:43.302404,2024-07-24 03:28:46.318074,285.2970910624071,1711.7825463744427,0.6,1.0,7.6,204,1
961,85,10,6,14,9,2024-01-02 01:06:49.453309,2024-07-20 12:16:09.269343,236.0638496096845,2124.5746464871604,0.9,2.3333,8.5,200,4
962,84,10,13,11,15,2024-01-04 03:55:28.913926,2024-07-24 00:06:02.507775,229.45544616475368,3441.8316924713054,1.5,0.8462,8.4,201,1
963,72,10,15,10,11,2024-01-03 01:01:37.004908,2024-07-23 10:19:06.963154,198.37458317107348,2182.1204148818083,1.1,0.6667,7.2,202,1
964,65,10,17,7,6,2024-01-03 01:48:28.400377,2024-07-24 08:06:56.862637,261.45594136042183,1568.735648162531,0.6,0.4118,6.5,203,1
965,85,10,13,13,9,2024-01-01 07:21:02.813081,2024-07-22 22:01:16.617547,246.3776028037911,2217.3984252341197,0.9,1.0,8.5,203,2
966,81,10,15,8,12,2024-01-03 21:59:01.063786,2024-07-23 00:21:13.748952,314.69938542860365,3776.392625143244,1.2,0.5333,8.1,201,2
967,80,10,5,12,11,2024-01-06 07:55:01.823521,2024-07-23 06:53:37.268161,283.126763176276,3114.394394939036,1.1,2.4,8.0,198,2
968,79,10,14,8,12,2024-01-03 13:11:43.007452,2024-07-24 04:02:16.862468,244.47899637400076,2933.747956488009,1.2,0.5714,7.9,202,1
969,68,10,6,10,8,2024-01-02 18:23:46.252816,2024-07-24 03:54:40.608153,295.5831027785661,2364.664822228529,0.8,1.6667,6.8,203,1
970,75,10,16,11,12,2024-01-02 04:14:40.680150,2024-07-22 17:55:33.109269,238.7629762471138,2865.155714965366,1.2,0.6875,7.5,202,2
971,67,10,9,10,9,2024-01-08 05:30:30.867814,2024-07-24 05:02:24.792660,212.83969940684545,1915.5572946616091,0.9,1.1111,6.7,197,1
972,82,10,12,4,12,2024-01-03 04:11:46.561122,2024-07-23 07:20:02.383245,213.94035911735003,2567.2843094082004,1.2,0.3333,8.2,202,2
973,78,10,9,13,9,2024-01-02 19:02:04.507726,2024-07-18 06:18:47.818156,260.2238718509429,2342.014846658486,0.9,1.4444,7.8,197,7
974,74,10,9,14,12,2024-01-01 10:13:38.988625,2024-07-22 20:38:28.772340,266.89123361075184,3202.694803329022,1.2,1.5556,7.4,203,2
975,80,10,9,15,11,2024-01-03 11:48:55.879719,2024-07-23 15:53:32.515040,243.8620622240496,2682.4826844645454,1.1,1.6667,8.0,202,1
976,73,10,6,6,10,2024-01-01 00:02:24.971658,2024-07-23 18:06:28.602056,218.02227188401466,2180.2227188401466,1.0,1.0,7.3,204,1
977,78,10,12,8,14,2024-01-04 03:06:26.517848,2024-07-23 02:25:32.328800,282.18195151230896,3950.5473211723256,1.4,0.6667,7.8,200,2
978,79,10,11,12,13,2024-01-01 20:29:35.555571,2024-07-21 10:25:55.183142,323.8839218846897,4210.490984500966,1.3,1.0909,7.9,201,3
979,94,10,19,12,9,2024-01-01 20:27:51.333157,2024-07-23 01:19:49.212133,260.4192616691082,2343.7733550219737,0.9,0.6316,9.4,203,2
980,85,10,11,7,14,2024-01-04 20:45:08.551536,2024-07-22 14:50:03.340842,278.41610592703046,3897.8254829784264,1.4,0.6364,8.5,199,2
981,71,10,9,16,8,2024-01-11 11:40:23.669014,2024-07-16 15:20:26.834166,285.0086770007046,2280.069416005637,0.8,1.7778,7.1,187,8
982,67,10,8,8,12,2024-01-06 13:27:55.905691,2024-07-04 22:32:02.202059,250.61004693574054,3007.3205632288864,1.2,1.0,6.7,180,20
983,77,10,13,8,10,2024-01-02 06:01:13.040408,2024-07-21 03:29:01.061179,222.22631112790768,2222.263111279077,1.0,0.6154,7.7,200,4
984,72,10,13,8,12,2024-01-02 13:24:01.173893,2024-07-24 06:03:34.986445,269.30513483068546,3231.6616179682255,1.2,0.6154,7.2,203,1
985,75,10,10,12,9,2024-01-04 16:31:24.599439,2024-07-24 00:02:23.361922,337.4339877496405,3036.9058897467644,0.9,1.2,7.5,201,1
986,78,10,10,12,13,2024-01-10 11:05:17.563841,2024-07-23 12:04:26.431644,232.50376158890688,3022.5489006557896,1.3,1.2,7.8,195,1
987,84,10,12,15,7,2024-01-04 10:53:01.198176,2024-07-24 09:05:15.276075,305.2767608918143,2136.9373262427002,0.7,1.25,8.4,201,1
988,76,10,9,11,12,2024-01-07 20:16:00.874398,2024-07-23 16:54:13.240057,289.52352158157277,3474.282258978873,1.2,1.2222,7.6,197,1
989,76,10,8,15,10,2024-01-01 13:09:17.807384,2024-07-21 11:17:53.649078,308.65749134569654,3086.5749134569655,1.0,1.875,7.6,201,3
990,80,10,19,9,17,2024-01-02 05:41:15.756759,2024-07-22 10:08:47.273124,259.7749263342277,4416.173747681871,1.7,0.4737,8.0,202,3
991,74,10,11,6,10,2024-01-04 10:58:09.367454,2024-07-23 23:49:18.050868,271.7828749936228,2717.8287499362277,1.0,0.5455,7.4,201,1
992,81,10,9,15,11,2024-01-02 09:55:51.699604,2024-07-21 09:31:44.013578,298.69991942277323,3285.6991136505058,1.1,1.6667,8.1,200,4
993,73,10,8,8,9,2024-01-01 05:23:38.586253,2024-07-18 08:23:36.327529,207.42538399108238,1866.8284559197414,0.9,1.0,7.3,199,7
994,78,10,11,13,7,2024-01-01 16:15:01.684787,2024-07-22 17:35:05.724921,195.8535781775055,1370.9750472425385,0.7,1.1818,7.8,203,2
995,75,10,11,9,9,2024-01-02 09:34:29.695357,2024-07-21 21:51:13.522840,348.3563394950917,3135.207055455825,0.9,0.8182,7.5,201,3
996,75,10,12,10,12,2024-01-01 08:53:50.704048,2024-07-22 10:32:10.542296,207.24349071492364,2486.9218885790838,1.2,0.8333,7.5,203,2
997,78,10,14,7,7,2024-01-08 10:34:41.716964,2024-07-22 09:34:24.473845,263.6582833770637,1845.6079836394458,0.7,0.5,7.8,195,3
998,72,10,11,13,6,2024-01-01 01:32:21.757024,2024-07-23 14:24:25.261127,280.2363129128724,1681.4178774772342,0.6,1.1818,7.2,204,1
999,75,10,10,9,12,2024-01-01 14:48:07.008651,2024-07-21 08:06:25.156251,226.57713924682392,2718.925670961887,1.2,0.9,7.5,201,4
1000,82,10,5,11,14,2024-01-03 15:54:55.591340,2024-07-21 05:48:07.728611,218.3197026029395,3056.4758364411528,1.4,2.2,8.2,199,4
